0	1
NABIXIMOLS	Cytochrome P450 2D6
NABIXIMOLS	Cytochrome P450 1A2
NABIXIMOLS	Cytochrome P450 1A1
NABIXIMOLS	Cytochrome P450 3A7
NABIXIMOLS	Quinone oxidoreductase
NABIXIMOLS	Catalase
NABIXIMOLS	Fatty-acid amide hydrolase 1
NABIXIMOLS	Fatty-acid amide hydrolase 1
NABIXIMOLS	Superoxide dismutase [Cu-Zn]
NABIXIMOLS	N-acylethanolamine-hydrolyzing acid amidase
BUROSUMAB	Fibroblast growth factor 23
SR-9009	Nuclear receptor subfamily 1 group D member 1
SR-9009	Nuclear receptor subfamily 1 group D member 2
SR-9011	Nuclear receptor subfamily 1 group D member 2
SR-9011	Nuclear receptor subfamily 1 group D member 1
H3B-8800	Splicing factor 3B subunit 1
FOSNETUPITANT	Neurokinin 1 receptor
TASPOGLUTIDE	Glucagon-like peptide 1 receptor
NORDAZEPAM	GABA(A) Receptor
NORDAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
ACETYL SULFISOXAZOLE	Dihydropteroate synthase
DARGLITAZONE	Peroxisome proliferator-activated receptor gamma
EPTINEZUMAB	Calcitonin gene-related peptide 1
EPTINEZUMAB	Calcitonin gene-related peptide 1
EPTINEZUMAB	Calcitonin gene-related peptide 2
EPTINEZUMAB	Calcitonin gene-related peptide 2
FREMANEZUMAB	Calcitonin gene-related peptide 1
FREMANEZUMAB	Calcitonin gene-related peptide 1
FREMANEZUMAB	Calcitonin gene-related peptide 2
FREMANEZUMAB	Calcitonin gene-related peptide 2
GALCANEZUMAB	Calcitonin gene-related peptide 1
GALCANEZUMAB	Calcitonin gene-related peptide 2
SODIUM ZIRCONIUM CYCLOSILICATE	Potassium
CANNABIDIVARIN	Transient receptor potential cation channel subfamily V member 1
CANNABIDIVARIN	Transient receptor potential cation channel subfamily V member 2
CANNABIDIVARIN	Transient receptor potential cation channel subfamily A member 1
CANNABIDIVARIN	Sn1-specific diacylglycerol lipase alpha
MALACIDIN A	NAM/NAG peptide subunits of peptidoglycan
MALACIDIN B	NAM/NAG peptide subunits of peptidoglycan
BASIFUNGIN	Inositol phosphorylceramide synthase
SC-236	Cyclooxygenase 2
SC-236	Nuclear factor NF-kappa-B complex
NS-398	Cyclooxygenase 2
HYCANTHONE	P-glycoprotein 1
CONCANAMYCIN A	P-glycoprotein 1
DEXVERAPAMIL	P-glycoprotein 1
EMOPAMIL	P-glycoprotein 1
LOMERIZINE	P-glycoprotein 1
TETRANDRINE	P-glycoprotein 1
DOFEQUIDAR	ATP-binding cassette sub-family B member 5
DOFEQUIDAR	P-glycoprotein 1
DEXNIGULDIPINE	P-glycoprotein 1
ONT-093	P-glycoprotein 1
HM-30181	P-glycoprotein 1
DESMETHYLSERTRALINE	P-glycoprotein 1
REVERSIN 121	P-glycoprotein 1
ICARIDIN	Odorant binding protein
BISPHENOL A DIGLYCIDYL ETHER	Cation channel sperm-associated protein 1
DIMERCAPTOSUCCINIC ACID	Mercury
DIMERCAPTOSUCCINIC ACID	Arsenic
ALPHA-ARBUTIN	Lysosomal alpha-glucosidase
ALPHA-ARBUTIN	Lysosomal alpha-glucosidase
MENTHOL	Transient receptor potential cation channel subfamily M member 8
TENOFOVIR	Reverse transcriptase/RNaseH
TENOFOVIR	Reverse transcriptase
TENOFOVIR	DNA polymerase
8-CHLOROTHEOPHYLLINE	Adenosine receptor A2a
LOXICODEGOL	Mu-type opioid receptor
LOXICODEGOL	Delta-type opioid receptor
LOXICODEGOL	Kappa-type opioid receptor
ARIPIPRAZOLE LAUROXIL	Dopamine D2 receptor
ARIPIPRAZOLE LAUROXIL	5-hydroxytryptamine receptor 1A
ARIPIPRAZOLE LAUROXIL	5-hydroxytryptamine receptor 2A
ARIPIPRAZOLE LAUROXIL	Histamine H1 receptor
ARIPIPRAZOLE LAUROXIL	Alpha-1A adrenergic receptor
ARIPIPRAZOLE LAUROXIL	Alpha-1B adrenergic receptor
POTASSIUM	Sodium/potassium-transporting ATPase subunit alpha-1
TETRAFERRIC TRICITRATE DECAHYDRATE	Transferrin receptor protein 1
TETRAFERRIC TRICITRATE DECAHYDRATE	Iron(3+)-hydroxamate-binding protein FhuD
ZINC CHLORIDE	B1 bradykinin receptor
ZINC CHLORIDE	Methylated-DNA--protein-cysteine methyltransferase
ZINC CHLORIDE	Fructose-bisphosphate aldolase A
ZINC CHLORIDE	Elongation factor 1-alpha 1
ZINC CHLORIDE	Alpha-enolase
ZINC CHLORIDE	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific
ZINC CHLORIDE	Nucleoside diphosphate kinase A
ZINC CHLORIDE	Protein disulfide-isomerase
ZINC CHLORIDE	Protein disulfide-isomerase A3
ZINC CHLORIDE	Peroxiredoxin-1
ZINC CHLORIDE	Phosphoserine phosphatase
ZINC CHLORIDE	Triosephosphate isomerase
ZINC CHLORIDE	Elongation factor Tu, mitochondrial
ZINC CHLORIDE	Estrogen receptor alpha
ZINC CHLORIDE	Interleukin-3
ZINC CHLORIDE	Metallothionein-2
ZINC CHLORIDE	Copper chaperone for superoxide dismutase
ZINC CHLORIDE	Histone deacetylase 1
ZINC CHLORIDE	Histone deacetylase 4
ZINC CHLORIDE	DNA-3-methyladenine glycosylase
ZINC CHLORIDE	Semenogelin-1
ZINC CHLORIDE	Superoxide dismutase [Cu-Zn]
ZINC CHLORIDE	Histone deacetylase 8
ZINC CHLORIDE	Apoptosis regulatory protein Siva
ZINC CHLORIDE	Glycine receptor subunit alpha-1
ZINC CHLORIDE	E3 ubiquitin-protein ligase Mdm2
ZINC CHLORIDE	Insulin
ZINC CHLORIDE	Utrophin
ZINC CHLORIDE	Aspartoacylase
ZINC CHLORIDE	Protein S100-A8
ZINC CHLORIDE	Protein S100-A9
ZINC CHLORIDE	Matrix metalloproteinase-9
ZINC CHLORIDE	Tumor protein p73
ZINC CHLORIDE	Protein S100-A2
ZINC CHLORIDE	Protein S100-A2
ZINC CHLORIDE	Cellular tumor antigen p53
ZINC CHLORIDE	Metallothionein-3
ZINC CHLORIDE	Metallothionein-1A
ZINC CHLORIDE	Alpha-2-macroglobulin
ZINC CHLORIDE	Alpha-2-HS-glycoprotein
ZINC CHLORIDE	Apolipoprotein A-I
ZINC CHLORIDE	Apolipoprotein A-I
ZINC CHLORIDE	Apolipoprotein B receptor
ZINC CHLORIDE	Apolipoprotein E
ZINC CHLORIDE	Apolipoprotein L1
ZINC CHLORIDE	Complement C1q subcomponent subunit B
ZINC CHLORIDE	Complement C1q subcomponent subunit C
ZINC CHLORIDE	Complement C1r subcomponent
ZINC CHLORIDE	Complement C1s subcomponent
ZINC CHLORIDE	Complement C3
ZINC CHLORIDE	Complement C3
ZINC CHLORIDE	Complement C4-B
ZINC CHLORIDE	C4b-binding protein alpha chain
ZINC CHLORIDE	C4b-binding protein beta chain
ZINC CHLORIDE	Complement C5
ZINC CHLORIDE	Lys-63-specific deubiquitinase BRCC36
ZINC CHLORIDE	Complement factor H
ZINC CHLORIDE	Clusterin
ZINC CHLORIDE	Ceruloplasmin
ZINC CHLORIDE	Carboxypeptidase N catalytic chain
ZINC CHLORIDE	Carboxypeptidase N subunit 2
ZINC CHLORIDE	Dermcidin
ZINC CHLORIDE	Fibrinogen alpha chain
ZINC CHLORIDE	Fibronectin
ZINC CHLORIDE	Fibronectin
ZINC CHLORIDE	Hemoglobin subunit alpha
ZINC CHLORIDE	Hemoglobin subunit beta
ZINC CHLORIDE	Haptoglobin
ZINC CHLORIDE	Insulin-like growth factor-binding protein complex acid labile subunit
ZINC CHLORIDE	Inter-alpha-trypsin inhibitor heavy chain H1
ZINC CHLORIDE	Inter-alpha-trypsin inhibitor heavy chain H2
ZINC CHLORIDE	Inter-alpha-trypsin inhibitor heavy chain H3
ZINC CHLORIDE	Inter-alpha-trypsin inhibitor heavy chain H4
ZINC CHLORIDE	Immunoglobulin J chain
ZINC CHLORIDE	Plasma kallikrein
ZINC CHLORIDE	Kininogen-1
ZINC CHLORIDE	Keratin, type I cytoskeletal 9
ZINC CHLORIDE	Alpha-1-acid glycoprotein 2
ZINC CHLORIDE	N-acetylmuramoyl-L-alanine amidase
ZINC CHLORIDE	Serum paraoxonase/arylesterase 1
ZINC CHLORIDE	Pregnancy zone protein
ZINC CHLORIDE	Protein S100-A7
ZINC CHLORIDE	Selenoprotein P
ZINC CHLORIDE	Alpha-1-antitrypsin
ZINC CHLORIDE	Alpha-1-antichymotrypsin
ZINC CHLORIDE	Corticosteroid-binding globulin
ZINC CHLORIDE	Heparin cofactor 2
ZINC CHLORIDE	Sex hormone-binding globulin
ZINC CHLORIDE	Serotransferrin
ZINC CHLORIDE	Transthyretin
ZINC CHLORIDE	Vitronectin
ZINC CHLORIDE	Amyloid-like protein 1
ZINC CHLORIDE	Amyloid-like protein 2
ZINC CHLORIDE	Amyloid beta A4 protein
ZINC CHLORIDE	Poly [ADP-ribose] polymerase 1
ZINC CHLORIDE	Apolipoprotein B-100
ZINC CHLORIDE	Hemopexin
ZINC CHLORIDE	Histidine-rich glycoprotein
ZINC CHLORIDE	Coagulation factor XI
ZINC CHLORIDE	C->U-editing enzyme APOBEC-1
ZINC CHLORIDE	C->U-editing enzyme APOBEC-1
ZINC CHLORIDE	Semenogelin-2
ZINC SULFATE, UNSPECIFIED FORM	B1 bradykinin receptor
ZINC SULFATE, UNSPECIFIED FORM	Methylated-DNA--protein-cysteine methyltransferase
ZINC SULFATE, UNSPECIFIED FORM	Fructose-bisphosphate aldolase A
ZINC SULFATE, UNSPECIFIED FORM	Elongation factor 1-alpha 1
ZINC SULFATE, UNSPECIFIED FORM	Alpha-enolase
ZINC SULFATE, UNSPECIFIED FORM	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific
ZINC SULFATE, UNSPECIFIED FORM	Nucleoside diphosphate kinase A
ZINC SULFATE, UNSPECIFIED FORM	Protein disulfide-isomerase
ZINC SULFATE, UNSPECIFIED FORM	Protein disulfide-isomerase A3
ZINC SULFATE, UNSPECIFIED FORM	Peroxiredoxin-1
ZINC SULFATE, UNSPECIFIED FORM	Phosphoserine phosphatase
ZINC SULFATE, UNSPECIFIED FORM	Triosephosphate isomerase
ZINC SULFATE, UNSPECIFIED FORM	Elongation factor Tu, mitochondrial
ZINC SULFATE, UNSPECIFIED FORM	Estrogen receptor alpha
ZINC SULFATE, UNSPECIFIED FORM	Interleukin-3
ZINC SULFATE, UNSPECIFIED FORM	Metallothionein-2
ZINC SULFATE, UNSPECIFIED FORM	Copper chaperone for superoxide dismutase
ZINC SULFATE, UNSPECIFIED FORM	Histone deacetylase 1
ZINC SULFATE, UNSPECIFIED FORM	Histone deacetylase 4
ZINC SULFATE, UNSPECIFIED FORM	DNA-3-methyladenine glycosylase
ZINC SULFATE, UNSPECIFIED FORM	Semenogelin-1
ZINC SULFATE, UNSPECIFIED FORM	Superoxide dismutase [Cu-Zn]
ZINC SULFATE, UNSPECIFIED FORM	Histone deacetylase 8
ZINC SULFATE, UNSPECIFIED FORM	Apoptosis regulatory protein Siva
ZINC SULFATE, UNSPECIFIED FORM	Glycine receptor subunit alpha-1
ZINC SULFATE, UNSPECIFIED FORM	E3 ubiquitin-protein ligase Mdm2
ZINC SULFATE, UNSPECIFIED FORM	Insulin
ZINC SULFATE, UNSPECIFIED FORM	Utrophin
ZINC SULFATE, UNSPECIFIED FORM	Aspartoacylase
ZINC SULFATE, UNSPECIFIED FORM	Protein S100-A8
ZINC SULFATE, UNSPECIFIED FORM	Protein S100-A9
ZINC SULFATE, UNSPECIFIED FORM	Matrix metalloproteinase-9
ZINC SULFATE, UNSPECIFIED FORM	Tumor protein p73
ZINC SULFATE, UNSPECIFIED FORM	Protein S100-A2
ZINC SULFATE, UNSPECIFIED FORM	Protein S100-A2
ZINC SULFATE, UNSPECIFIED FORM	Cellular tumor antigen p53
ZINC SULFATE, UNSPECIFIED FORM	Metallothionein-3
ZINC SULFATE, UNSPECIFIED FORM	Metallothionein-1A
ZINC SULFATE, UNSPECIFIED FORM	Alpha-2-macroglobulin
ZINC SULFATE, UNSPECIFIED FORM	Alpha-2-HS-glycoprotein
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein A-I
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein A-I
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein B receptor
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein E
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein L1
ZINC SULFATE, UNSPECIFIED FORM	Complement C1q subcomponent subunit B
ZINC SULFATE, UNSPECIFIED FORM	Complement C1q subcomponent subunit C
ZINC SULFATE, UNSPECIFIED FORM	Complement C1r subcomponent
ZINC SULFATE, UNSPECIFIED FORM	Complement C1s subcomponent
ZINC SULFATE, UNSPECIFIED FORM	Complement C3
ZINC SULFATE, UNSPECIFIED FORM	Complement C3
ZINC SULFATE, UNSPECIFIED FORM	Complement C4-B
ZINC SULFATE, UNSPECIFIED FORM	C4b-binding protein alpha chain
ZINC SULFATE, UNSPECIFIED FORM	C4b-binding protein beta chain
ZINC SULFATE, UNSPECIFIED FORM	Complement C5
ZINC SULFATE, UNSPECIFIED FORM	Lys-63-specific deubiquitinase BRCC36
ZINC SULFATE, UNSPECIFIED FORM	Complement factor H
ZINC SULFATE, UNSPECIFIED FORM	Clusterin
ZINC SULFATE, UNSPECIFIED FORM	Ceruloplasmin
ZINC SULFATE, UNSPECIFIED FORM	Carboxypeptidase N catalytic chain
ZINC SULFATE, UNSPECIFIED FORM	Carboxypeptidase N subunit 2
ZINC SULFATE, UNSPECIFIED FORM	Dermcidin
ZINC SULFATE, UNSPECIFIED FORM	Fibrinogen alpha chain
ZINC SULFATE, UNSPECIFIED FORM	Fibronectin
ZINC SULFATE, UNSPECIFIED FORM	Fibronectin
ZINC SULFATE, UNSPECIFIED FORM	Hemoglobin subunit alpha
ZINC SULFATE, UNSPECIFIED FORM	Hemoglobin subunit beta
ZINC SULFATE, UNSPECIFIED FORM	Haptoglobin
ZINC SULFATE, UNSPECIFIED FORM	Insulin-like growth factor-binding protein complex acid labile subunit
ZINC SULFATE, UNSPECIFIED FORM	Inter-alpha-trypsin inhibitor heavy chain H1
ZINC SULFATE, UNSPECIFIED FORM	Inter-alpha-trypsin inhibitor heavy chain H2
ZINC SULFATE, UNSPECIFIED FORM	Inter-alpha-trypsin inhibitor heavy chain H3
ZINC SULFATE, UNSPECIFIED FORM	Inter-alpha-trypsin inhibitor heavy chain H4
ZINC SULFATE, UNSPECIFIED FORM	Immunoglobulin J chain
ZINC SULFATE, UNSPECIFIED FORM	Plasma kallikrein
ZINC SULFATE, UNSPECIFIED FORM	Kininogen-1
ZINC SULFATE, UNSPECIFIED FORM	Keratin, type I cytoskeletal 9
ZINC SULFATE, UNSPECIFIED FORM	Alpha-1-acid glycoprotein 2
ZINC SULFATE, UNSPECIFIED FORM	N-acetylmuramoyl-L-alanine amidase
ZINC SULFATE, UNSPECIFIED FORM	Serum paraoxonase/arylesterase 1
ZINC SULFATE, UNSPECIFIED FORM	Pregnancy zone protein
ZINC SULFATE, UNSPECIFIED FORM	Protein S100-A7
ZINC SULFATE, UNSPECIFIED FORM	Selenoprotein P
ZINC SULFATE, UNSPECIFIED FORM	Alpha-1-antitrypsin
ZINC SULFATE, UNSPECIFIED FORM	Alpha-1-antichymotrypsin
ZINC SULFATE, UNSPECIFIED FORM	Corticosteroid-binding globulin
ZINC SULFATE, UNSPECIFIED FORM	Heparin cofactor 2
ZINC SULFATE, UNSPECIFIED FORM	Sex hormone-binding globulin
ZINC SULFATE, UNSPECIFIED FORM	Serotransferrin
ZINC SULFATE, UNSPECIFIED FORM	Transthyretin
ZINC SULFATE, UNSPECIFIED FORM	Vitronectin
ZINC SULFATE, UNSPECIFIED FORM	Amyloid-like protein 1
ZINC SULFATE, UNSPECIFIED FORM	Amyloid-like protein 2
ZINC SULFATE, UNSPECIFIED FORM	Amyloid beta A4 protein
ZINC SULFATE, UNSPECIFIED FORM	Poly [ADP-ribose] polymerase 1
ZINC SULFATE, UNSPECIFIED FORM	Apolipoprotein B-100
ZINC SULFATE, UNSPECIFIED FORM	Hemopexin
ZINC SULFATE, UNSPECIFIED FORM	Histidine-rich glycoprotein
ZINC SULFATE, UNSPECIFIED FORM	Coagulation factor XI
ZINC SULFATE, UNSPECIFIED FORM	C->U-editing enzyme APOBEC-1
ZINC SULFATE, UNSPECIFIED FORM	C->U-editing enzyme APOBEC-1
ZINC SULFATE, UNSPECIFIED FORM	Semenogelin-2
ANDEXANET ALFA	Tissue factor pathway inhibitor
IVOSIDENIB	Isocitrate dehydrogenase [NADP] cytoplasmic
TEDIZOLID	23S ribosomal RNA
LECANEMAB	Amyloid beta A4 protein
CPI-1205	Histone-lysine N-methyltransferase EZH2
PATISIRAN	Transthyretin mRNA
SEGESTERONE ACETATE	Progesterone receptor
SEGESTERONE ACETATE	Progesterone receptor
SEGESTERONE ACETATE	Androgen receptor
SEGESTERONE ACETATE	Glucocorticoid receptor
LANADELUMAB	Plasma kallikrein
LANADELUMAB	Plasma kallikrein
EDETATE CALCIUM DISODIUM ANHYDROUS	Lead
EDETATE CALCIUM DISODIUM ANHYDROUS	Iron
EDETATE CALCIUM DISODIUM ANHYDROUS	Manganese cation
EDETATE DISODIUM ANHYDROUS	Lead
EDETATE DISODIUM ANHYDROUS	Iron
EDETATE DISODIUM ANHYDROUS	Manganese cation
PREDNISOLONE PHOSPHATE	Glucocorticoid receptor
PREDNISOLONE PHOSPHATE	Annexin A1
DEXAMETHASONE ACETATE	Glucocorticoid receptor
DEXAMETHASONE ACETATE	Annexin A1
DEXAMETHASONE ACETATE	Nitric oxide synthase, inducible
DEXAMETHASONE ACETATE	Nuclear receptor subfamily 0 group B member 1
DEXAMETHASONE ACETATE	Nuclear receptor subfamily 1 group I member 2
BETAMETHASONE PHOSPHATE	Glucocorticoid receptor
BETAMETHASONE PHOSPHATE	Annexin A1
OXAZEPAM ACETATE	GABA(A) Receptor
OXAZEPAM ACETATE	GABA(A) Receptor Benzodiazepine Binding Site
DAMOCTOCOG ALFA PEGOL	Coagulation factor VIII
CEMIPLIMAB	Programmed cell death protein 1
CEMIPLIMAB	Programmed cell death protein 1
ELAPEGADEMASE	Adenosine
INOTERSEN	Transthyretin mRNA
CINAZEPAM	GABA(A) Receptor
CINAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
BENTAZEPAM	GABA(A) Receptor
BENTAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
LAROTRECTINIB	High affinity nerve growth factor receptor
LAROTRECTINIB	BDNF/NT-3 growth factors receptor
LAROTRECTINIB	NT-3 growth factor receptor
EMAPALUMAB	Interferon gamma
CALASPARGASE PEGOL	L-asparagine
TAGRAXOFUSP	Interleukin-3 receptor subunit alpha
TUROCTOCOG ALFA PEGOL	Coagulation factor IX
TUROCTOCOG ALFA PEGOL	Coagulation factor X
TUROCTOCOG ALFA PEGOL	Prothrombin
TUROCTOCOG ALFA PEGOL	von Willebrand factor
HYALURONIDASE	Hyaluronic acid
HYALURONIDASE	Hyaluronic acid
HYALURONIDASE	Transforming growth factor beta-1
POLYMYXIN B	Bacterial outer membrane
MECASERMIN RINFABATE	Insulin-like growth factor 1 receptor
HYDROXYSTILBAMIDINE	DNA
REMDESIVIR	Replicase polyprotein 1ab
REMDESIVIR	Replicase polyprotein 1ab
REMDESIVIR	Replicase polyprotein 1ab
REMDESIVIR	RNA-directed RNA polymerase L
RISANKIZUMAB	Interleukin-23
ETRASIMOD	Sphingosine 1-phosphate receptor 1
ETRASIMOD	Sphingosine 1-phosphate receptor 4
ETRASIMOD	Sphingosine 1-phosphate receptor 5
CAMRELIZUMAB	Programmed cell death protein 1
CAMRELIZUMAB	Programmed cell death protein 1
CAMRELIZUMAB	Programmed cell death 1 ligand 1
CAMRELIZUMAB	Programmed cell death 1 ligand 1
TOFERSEN	Superoxide dismutase 1 (SOD1)
DIROXIMEL FUMARATE	Neuronal acetylcholine receptor subunit alpha-10
FENEBRUTINIB	Tyrosine-protein kinase BTK
PIFLUFOLASTAT F 18	Glutamate carboxypeptidase 2
ISATUXIMAB	ADP-ribosyl cyclase 1
ISATUXIMAB	ADP-ribosyl cyclase 1
RIPRETINIB	Mast/stem cell growth factor receptor Kit
RIPRETINIB	Platelet-derived growth factor receptor beta
RIPRETINIB	Angiopoietin-1 receptor
RIPRETINIB	Vascular endothelial growth factor receptor 2
RIPRETINIB	Serine/threonine-protein kinase B-raf
RIPRETINIB	Platelet-derived growth factor receptor alpha
FILGOTINIB	Tyrosine-protein kinase JAK1
RELATLIMAB	Lymphocyte activation gene 3 protein
BROLUCIZUMAB	Vascular endothelial growth factor A
CEFIDEROCOL	Penicillin-binding protein 3
CEFIDEROCOL	Penicillin-binding protein 1A
CEFIDEROCOL	Penicillin-binding protein 1B
CEFIDEROCOL	Penicillin-binding protein 2
CEFIDEROCOL	D-alanyl-D-alanine carboxypeptidase DacB
OLICERIDINE	Mu-type opioid receptor
SPARTALIZUMAB	Programmed cell death protein 1
SPARTALIZUMAB	Programmed cell death protein 1
VIBEGRON	Beta-3 adrenergic receptor
INCLISIRAN	Proprotein convertase subtilisin/kexin type 9
PIMASERTIB	Mitogen-activated protein kinase kinase (MAPKK)
MIRIKIZUMAB	Interleukin-23 subunit alpha
MIRIKIZUMAB	Interleukin-23 subunit alpha
FLORTAUCIPIR F-18	Microtubule-associated protein tau
FLORTAUCIPIR F-18	Amine oxidase [flavin-containing] A
FLORTAUCIPIR F-18	Amine oxidase [flavin-containing] B
CERALASERTIB	Serine/threonine-protein kinase ATR
ROZANOLIXIZUMAB	IgG receptor FcRn large subunit p51
MAVACAMTEN	Myosin-7
TISLELIZUMAB	Programmed cell death protein 1
RITLECITINIB	Tyrosine-protein kinase JAK3
RITLECITINIB	Tyrosine-protein kinase Tec
RITLECITINIB	Tyrosine-protein kinase ITK/TSK
RITLECITINIB	Tyrosine-protein kinase TXK
RITLECITINIB	Tyrosine-protein kinase BTK
RITLECITINIB	Cytoplasmic tyrosine-protein kinase BMX
MOTIXAFORTIDE	C-X-C chemokine receptor type 4
SOMATROGON	Growth hormone receptor
TRASTUZUMAB DERUXTECAN	High affinity immunoglobulin gamma Fc receptor I
TRASTUZUMAB DERUXTECAN	DNA topoisomerase 1
MARGETUXIMAB	Receptor tyrosine-protein kinase erbB-2
ABROCITINIB	Tyrosine-protein kinase JAK1
ABROCITINIB	Tyrosine-protein kinase JAK2
ABROCITINIB	Tyrosine-protein kinase JAK3
ABROCITINIB	Non-receptor tyrosine-protein kinase TYK2
VOXELOTOR	Hemoglobin subunit alpha
CASIMERSEN	DMD gene (exon 45 casimersen target site)
UMBRALISIB	Casein kinase I isoform epsilon
UMBRALISIB	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
UMBRALISIB	Tyrosine-protein kinase ABL1
PEGUNIGALSIDASE ALFA	Globotriaosylceramide
PEGUNIGALSIDASE ALFA	Globotriaosylceramide
SUTIMLIMAB	Complement C1s subcomponent
SUTIMLIMAB	Complement C1s subcomponent
HUMAN INTERFERON BETA	Interferon alpha/beta receptor 1
EFLAPEGRASTIM	Granulocyte colony-stimulating factor receptor
VILTOLARSEN	DMD gene (exon 53 viltolarsen target site)
AVACOPAN	C5a anaphylatoxin chemotactic receptor 1
DARIDOREXANT	Orexin receptor type 1
DARIDOREXANT	Orexin receptor type 2
ZANUBRUTINIB	Tyrosine-protein kinase BTK
ZANUBRUTINIB	Epidermal growth factor receptor
ZANUBRUTINIB	Receptor tyrosine-protein kinase erbB-2
ZANUBRUTINIB	Receptor tyrosine-protein kinase erbB-4
ZANUBRUTINIB	Tyrosine-protein kinase ITK/TSK
ZANUBRUTINIB	Cytoplasmic tyrosine-protein kinase BMX
ZANUBRUTINIB	Tyrosine-protein kinase JAK2
ZANUBRUTINIB	Tyrosine-protein kinase Tec
ZANUBRUTINIB	Tyrosine-protein kinase Blk
ZANUBRUTINIB	Tyrosine-protein kinase JAK3
ZANUBRUTINIB	Protein-tyrosine kinase 6
ZANUBRUTINIB	Tyrosine-protein kinase Fgr
ZANUBRUTINIB	Tyrosine-protein kinase FRK
ZANUBRUTINIB	Tyrosine-protein kinase Lck
ZANUBRUTINIB	Tyrosine-protein kinase TXK
TORIPALIMAB	Programmed cell death protein 1
TORIPALIMAB	Programmed cell death protein 1
TAFASITAMAB	B-lymphocyte antigen CD19
TAFASITAMAB	B-lymphocyte antigen CD19
GIVOSIRAN	ALAS1 mRNA
VOLANESORSEN	Apolipoprotein C-III
VOLANESORSEN	Apolipoprotein C-III
OMIDENEPAG ISOPROPYL	Prostaglandin E2 receptor EP2 subtype
OMIDENEPAG ISOPROPYL	Prostaglandin E2 receptor EP1 subtype
TEZEPELUMAB	Thymic stromal lymphopoietin
TEZEPELUMAB	Thymic stromal lymphopoietin
UPADACITINIB	Tyrosine-protein kinase JAK1
SOMAPACITAN	Growth hormone receptor
GEFAPIXANT	P2X purinoceptor 3
GEFAPIXANT	P2X purinoceptor 2
CUSATUZUMAB	CD70 antigen
PEMIGATINIB	Fibroblast growth factor receptor 1
PEMIGATINIB	Fibroblast growth factor receptor 2
PEMIGATINIB	Fibroblast growth factor receptor 3
PEMIGATINIB	Fibroblast growth factor receptor 4
VAMOROLONE	Glucocorticoid receptor
VAMOROLONE	Mineralocorticoid receptor
ROPEGINTERFERON ALFA-2B	Interferon alpha/beta receptor (IFNAR)
TEPOTINIB	Hepatocyte growth factor receptor
TEPOTINIB	Nischarin
TEPOTINIB	Melatonin receptor type 1B
FUTIBATINIB	Fibroblast growth factor receptor 1
FUTIBATINIB	Fibroblast growth factor receptor 2
FUTIBATINIB	Fibroblast growth factor receptor 3
FUTIBATINIB	Fibroblast growth factor receptor 4
SELATOGREL	P2Y purinoceptor 12
APADAMTASE ALFA	von Willebrand factor
AVACINCAPTAD PEGOL	Complement C5
EVOBRUTINIB	Tyrosine-protein kinase BTK
TIRZEPATIDE	Glucagon-like peptide 1 receptor
TIRZEPATIDE	Gastric inhibitory polypeptide
POZELIMAB	Complement C5
DASIGLUCAGON	Glucagon receptor
TIRABRUTINIB	Tyrosine-protein kinase BTK
AVAPRITINIB	Platelet derived growth factor receptor alpha
AVAPRITINIB	Mast/stem cell growth factor receptor Kit
BULEVIRTIDE	Sodium/bile acid cotransporter
IMLIFIDASE	IgG heavy chain
EFGARTIGIMOD ALFA	IgG receptor FcRn large subunit p51
CRIZANLIZUMAB	P-selectin
TEBENTAFUSP	Melanocyte protein PMEL
FARICIMAB	Vascular endothelial growth factor A
FARICIMAB	Angiopoietin-2
ABIVERTINIB	Epidermal growth factor receptor
ABIVERTINIB	Tyrosine-protein kinase BTK
UBROGEPANT	Calcitonin gene-related peptide type 1 receptor
BRANEBRUTINIB	Tyrosine-protein kinase BTK
EVINACUMAB	Angiopoietin-related protein 3
EVINACUMAB	Angiopoietin-related protein 3
EVINACUMAB	Angiopoietin-related protein 3
ELRANATAMAB	Tumor necrosis factor receptor superfamily member 17
ELRANATAMAB	T-cell surface glycoprotein CD3
BMS-754807	Insulin-like growth factor 1 receptor
BMS-754807	Insulin receptor
GLPG-0974	Free fatty acid receptor 2
PAFOLACIANINE	Folate receptor alpha
MOSUNETUZUMAB	B-lymphocyte antigen CD20
MOSUNETUZUMAB	T-cell surface glycoprotein CD3 epsilon chain
