0	1
OZANIMOD	Amine oxidase [flavin-containing] B
OZANIMOD	Aldo-keto reductase family 1 member C1
OZANIMOD	Aldo-keto reductase family 1 member C2
OZANIMOD	Cytochrome P450 3A4
3,5-DIIODOTHYROPROPIONIC ACID	Cytochrome P450 3A4
METENKEFALIN	Carboxypeptidase A6
LURBINECTEDIN	Cytochrome P450 3A4
RITANSERIN	Cytochrome P450 2D6
SOTAGLIFLOZIN	UDP-glucuronosyltransferase 1-9
SOTAGLIFLOZIN	UDP-glucuronosyltransferase 1-1
SOTAGLIFLOZIN	UDP-glucuronosyltransferase 2B7
SOTAGLIFLOZIN	Cytochrome P450 3A4
SOTAGLIFLOZIN	Cytochrome P450 2D6
BUCINDOLOL	Cytochrome P450 2D6
BALAGLITAZONE	Cytochrome P450 3A4
BALAGLITAZONE	Cytochrome P450 2C8
TRIFAROTENE	Cytochrome P450 2C9
TRIFAROTENE	Cytochrome P450 3A4
TRIFAROTENE	Cytochrome P450 2C8
TRIFAROTENE	Cytochrome P450 2B6
CEPEGINTERFERON ALFA-2B	Cytochrome P450 1A2
TERPINEN-4-OL	Cytochrome P450 2A6
LEFAMULIN	Cytochrome P450 3A4
GABEXATE	Trypsin-1
GABEXATE	Complement C1s subcomponent
GABEXATE	Complement C1r subcomponent
SECNIDAZOLE	Cytochrome P450 3A4
SECNIDAZOLE	Cytochrome P450 3A5
SECNIDAZOLE	Cytochrome P450 2C19
VONICOG ALFA	A disintegrin and metalloproteinase with thrombospondin motifs 13
QUIZARTINIB	Cytochrome P450 3A4
QUIZARTINIB	Cytochrome P450 3A5
QUIZARTINIB	UDP-glucuronosyltransferase 1-1
QUIZARTINIB	Cytochrome P450 3A7
TAZEMETOSTAT	Cytochrome P450 3A Subfamily
TAZEMETOSTAT	Cytochrome P450 3A4
SACITUZUMAB GOVITECAN	UDP-glucuronosyltransferase 1-1
GALLOPAMIL	Cytochrome P450 3A4
DAROLUTAMIDE	Cytochrome P450 3A4
DAROLUTAMIDE	UDP-glucuronosyltransferase 1-9
DIHYDRALAZINE	Cytochrome P450 1A2
METHYLPREDNISONE	Cytochrome P450 3A4
PEXIDARTINIB	Cytochrome P450 3A4
PEXIDARTINIB	UDP-glucuronosyltransferase 1-4
PEXIDARTINIB	Cytochrome P450 2B6
PEXIDARTINIB	Cytochrome P450 2C9
PEXIDARTINIB	UDP-glucuronosyltransferase 1-1
CORTIVAZOL	Cytochrome P450 3A4
CORTIVAZOL	Cytochrome P450 3A5
ENFORTUMAB VEDOTIN	Cytochrome P450 3A4
CARBENDAZIM	Cytochrome P450 19A1
MACIMORELIN	Cytochrome P450 3A4
MECLOCYCLINE	TetX family tetracycline inactivation enzyme
LUSUTROMBOPAG	Cytochrome P450 4A11
ARTEMISININ	Cytochrome P450 2B6
VON WILLEBRAND FACTOR HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 13
FLUINDIONE	Cytochrome P450 2C9
AMBROXOL ACEFYLLINATE	Cytochrome P450 3A Subfamily
ESCULIN	Glutaminase kidney isoform, mitochondrial
CLOBETASONE	Cytochrome P450 3A4
OMEGA-6 FATTY ACIDS	Fatty acid desaturase 2
OMEGA-6 FATTY ACIDS	Fatty acid desaturase 1
OMEGA-6 FATTY ACIDS	Prostaglandin G/H synthase 2
OMEGA-6 FATTY ACIDS	Arachidonate 5-lipoxygenase
RHEIN	Cytochrome P450 1A2
RHEIN	Cytochrome P450 3A Subfamily
RHEIN	Cytochrome P450 2E1
RHEIN	Cytochrome P450 2C9
RHEIN	Cytochrome P450 2D6
TROLEANDOMYCIN	Cytochrome P450 3A43
TROLEANDOMYCIN	Cytochrome P450 2C8
TROLEANDOMYCIN	Cytochrome P450 3A4
TROLEANDOMYCIN	Cytochrome P450 3A7
TROLEANDOMYCIN	Cytochrome P450 3A5
ANTIHEMOPHILIC FACTOR HUMAN	Vitamin K-dependent protein C
BAMIFYLLINE	Cytochrome P450 1A2
PREDNYLIDENE	Cytochrome P450 3A4
PREDNYLIDENE	Cytochrome P450 3A5
FERROUS SULFATE ANHYDROUS	Ceruloplasmin
FERROUS SULFATE ANHYDROUS	Hepcidin
FERROUS SULFATE ANHYDROUS	Serotransferrin
FERROUS SULFATE ANHYDROUS	Hephaestin
FERROUS SULFATE ANHYDROUS	Cytochrome b reductase 1
SITAFLOXACIN	Cytochrome P450 1A2
MIOCAMYCIN	Cytochrome P450 3A4
IPECAC	Cytochrome P450 2D6
IPECAC	Cytochrome P450 3A4
FLURITHROMYCIN	Cytochrome P450 3A4
DIHYDROERGOCRISTINE	Cytochrome P450 3A4
DIPHENADIONE	Cytochrome P450 3A4
DIHYDROERGOCRYPTINE	Cytochrome P450 3A4
TERGURIDE	Cytochrome P450 3A4
CARBUTAMIDE	Cytochrome P450 2C9
ROKITAMYCIN	Cytochrome P450 3A4
ESATENOLOL	Cytochrome P450 2D6
PROXYPHYLLINE	Cytochrome P450 1A2
MIDECAMYCIN	Cytochrome P450 3A4
BENCYCLANE	Cytochrome P450 3A4
OTILONIUM	Cytochrome P450 3A4
CLORANOLOL	Cytochrome P450 2D6
PRANOPROFEN	Human Cyclooxygenases
CHLORMADINONE	Cytochrome P450 3A4
MEPINDOLOL	Cytochrome P450 2D6
ACEFYLLINE	Cytochrome P450 1A2
ETAMIPHYLLINE	Cytochrome P450 1A2
PROMEGESTONE	Cytochrome P450 3A4
UMIFENOVIR	Cytochrome P450 3A4
UMIFENOVIR	Dimethylaniline monooxygenase [N-oxide-forming] 3
UMIFENOVIR	Dimethylaniline monooxygenase [N-oxide-forming] 1
UMIFENOVIR	Cytochrome P450 2E1
UMIFENOVIR	Cytochrome P450 1A2
UMIFENOVIR	Cytochrome P450 2D6
UMIFENOVIR	Cytochrome P450 2C9
UMIFENOVIR	Cytochrome P450 3A5
UMIFENOVIR	UDP-glucuronosyltransferase 1-9
UMIFENOVIR	UDP-glucuronosyltransferase 2B7
POTASSIUM GLUCONATE	Sodium/potassium-transporting ATPase subunit gamma
PENTIFYLLINE	Cytochrome P450 1A2
METAHEXAMIDE	Cytochrome P450 2C9
DEXCHLORPHENIRAMINE	Cytochrome P450 2D6
QUINGESTANOL	Cytochrome P450 3A4
TERODILINE	Cytochrome P450 3A4
HALOMETASONE	Cytochrome P450 3A4
HALOMETASONE	Cytochrome P450 3A5
BIOALLETHRIN	Cytochrome P450 2C8
BIOALLETHRIN	Cytochrome P450 2C9
BIOALLETHRIN	Cytochrome P450 2C19
BIOALLETHRIN	Cytochrome P450 3A4
BIOALLETHRIN	Cytochrome P450 2A1
BIOALLETHRIN	Cytochrome P450 1A1
BIOALLETHRIN	Cytochrome P450 2C6
BIOALLETHRIN	Cytochrome P450 2C11
BIOALLETHRIN	Cytochrome P450 3A1
BIOALLETHRIN	Cytochrome P450 3A2
MAGNESIUM GLUCONATE	Creatine kinase B-type
MAGNESIUM GLUCONATE	Tyrosine-protein kinase ABL1
MAGNESIUM GLUCONATE	ATP synthase subunit delta, mitochondrial
MAGNESIUM GLUCONATE	Adenylate cyclase type 1
MAGNESIUM GLUCONATE	Guanylate cyclase soluble subunit alpha-2
MAGNESIUM GLUCONATE	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1
MAGNESIUM GLUCONATE	Sodium/potassium-transporting ATPase subunit alpha-1
EPANOLOL	Cytochrome P450 2D6
DEXRABEPRAZOLE	Cytochrome P450 2C19
LIDOFLAZINE	Cytochrome P450 3A4
RUFLOXACIN	Cytochrome P450 1A2
TERTATOLOL	Cytochrome P450 2D6
ACEMETACIN	UDP-glucuronosyltransferase 2B7
PENFLURIDOL	Cytochrome P450 3A4
BUFYLLINE	Cytochrome P450 1A2
PIPEMIDIC ACID	Cytochrome P450 1A2
CAROVERINE	Cytochrome P450 3A4
CLOPREDNOL	Cytochrome P450 3A4
CLOPREDNOL	Cytochrome P450 3A5
FLUORODOPA (18F)	Aromatic-L-amino-acid decarboxylase
DEMEGESTONE	Cytochrome P450 3A4
ETYNODIOL	Cytochrome P450 3A4
FLUTICASONE	Cytochrome P450 3A4
FLUTICASONE	Cytochrome P450 3A5
FLUTICASONE	Cytochrome P450 3A7
FLUTICASONE	Cytochrome P450 2C8
ENASIDENIB	Cytochrome P450 1A2
ENASIDENIB	Cytochrome P450 2B6
ENASIDENIB	Cytochrome P450 2C8
ENASIDENIB	Cytochrome P450 2C9
ENASIDENIB	Cytochrome P450 2C19
ENASIDENIB	Cytochrome P450 2D6
ENASIDENIB	Cytochrome P450 3A4
ENASIDENIB	UDP-glucuronosyltransferase 1-1
ENASIDENIB	UDP-glucuronosyltransferase 1-3
ENASIDENIB	UDP-glucuronosyltransferase 1-4
ENASIDENIB	UDP-glucuronosyltransferase 1-9
ENASIDENIB	UDP-glucuronosyltransferase 2B7
ENASIDENIB	UDP-glucuronosyltransferase 2B15
PIBRENTASVIR	Cytochrome P450 3A Subfamily
PIBRENTASVIR	UDP-glucuronosyltransferase 1-1
GLECAPREVIR	Cytochrome P450 3A Subfamily
GLECAPREVIR	UDP-glucuronosyltransferase 1-1
GLECAPREVIR	Cytochrome P450 3A4
ALBUTREPENONACOG ALFA	Coagulation factor VIII
CROTALUS ATROX ANTIVENIN	Group 10 secretory phospholipase A2
CANDESARTAN	Cytochrome P450 2C8
CANDESARTAN	Cytochrome P450 2C9
CANDESARTAN	UDP-glucuronosyltransferase 1-3
CANDESARTAN	Prostaglandin G/H synthase 1
SEMAGLUTIDE	Dipeptidyl peptidase 4
SEMAGLUTIDE	Neprilysin
SEMAGLUTIDE	Lipoprotein lipase
SEMAGLUTIDE	Alpha-amylase 1
PIPERAQUINE	Cytochrome P450 3A4
PIPERAQUINE	Cytochrome P450 2C19
PIPERAQUINE	Cytochrome P450 2C9
PIPERAQUINE	Cytochrome P450 2B6
PIPERAQUINE	Cytochrome P450 2E1
TESTOSTERONE CYPIONATE	Cytochrome P450 3A4
TESTOSTERONE CYPIONATE	Amine oxidase [flavin-containing] A
TESTOSTERONE CYPIONATE	Cholesterol side-chain cleavage enzyme, mitochondrial
TESTOSTERONE CYPIONATE	Cytochrome P450 3A5
TESTOSTERONE CYPIONATE	Cytochrome P450 3A7
TESTOSTERONE CYPIONATE	Cytochrome P450 1A1
TESTOSTERONE CYPIONATE	Cytochrome P450 2A13
TESTOSTERONE CYPIONATE	Cytochrome P450 2B6
TESTOSTERONE CYPIONATE	Cytochrome P450 2C19
TESTOSTERONE CYPIONATE	Cytochrome P450 2C8
TESTOSTERONE CYPIONATE	Cytochrome P450 2C9
TESTOSTERONE CYPIONATE	Cytochrome P450 3A43
TESTOSTERONE CYPIONATE	3-oxo-5-alpha-steroid 4-dehydrogenase
TESTOSTERONE CYPIONATE	Cytochrome P450 19A1
TESTOSTERONE ENANTHATE	Cytochrome P450 3A4
TESTOSTERONE ENANTHATE	Amine oxidase [flavin-containing] A
TESTOSTERONE ENANTHATE	Cholesterol side-chain cleavage enzyme, mitochondrial
TESTOSTERONE ENANTHATE	Cytochrome P450 3A5
TESTOSTERONE ENANTHATE	Cytochrome P450 3A7
TESTOSTERONE ENANTHATE	Cytochrome P450 1A1
TESTOSTERONE ENANTHATE	Cytochrome P450 2A13
TESTOSTERONE ENANTHATE	Cytochrome P450 2B6
TESTOSTERONE ENANTHATE	Cytochrome P450 2C19
TESTOSTERONE ENANTHATE	Cytochrome P450 2C8
TESTOSTERONE ENANTHATE	Cytochrome P450 2C9
TESTOSTERONE ENANTHATE	Cytochrome P450 3A43
TESTOSTERONE ENANTHATE	3-oxo-5-alpha-steroid 4-dehydrogenase
TESTOSTERONE ENANTHATE	Cytochrome P450 19A1
TESTOSTERONE UNDECANOATE	Cytochrome P450 3A4
TESTOSTERONE UNDECANOATE	Amine oxidase [flavin-containing] A
TESTOSTERONE UNDECANOATE	Cholesterol side-chain cleavage enzyme, mitochondrial
TESTOSTERONE UNDECANOATE	Cytochrome P450 3A5
TESTOSTERONE UNDECANOATE	Cytochrome P450 3A7
TESTOSTERONE UNDECANOATE	Cytochrome P450 1A1
TESTOSTERONE UNDECANOATE	Cytochrome P450 1B1
TESTOSTERONE UNDECANOATE	Cytochrome P450 2A13
TESTOSTERONE UNDECANOATE	Cytochrome P450 2B6
TESTOSTERONE UNDECANOATE	Cytochrome P450 2C19
TESTOSTERONE UNDECANOATE	Cytochrome P450 2C8
TESTOSTERONE UNDECANOATE	Cytochrome P450 2C9
TESTOSTERONE UNDECANOATE	Cytochrome P450 3A43
TESTOSTERONE UNDECANOATE	3-oxo-5-alpha-steroid 4-dehydrogenase
TESTOSTERONE UNDECANOATE	Cytochrome P450 19A1
WIN 55212-2	Cytochrome P450 3A4
ESTRADIOL ACETATE	Cytochrome P450 1A2
ESTRADIOL ACETATE	UDP-glucuronosyltransferase 1-1
ESTRADIOL ACETATE	Cytochrome P450 3A4
ESTRADIOL ACETATE	Cytochrome P450 3A5
ESTRADIOL ACETATE	Cytochrome P450 3A7
ESTRADIOL ACETATE	Cytochrome P450 1A1
ESTRADIOL ACETATE	Cytochrome P450 1B1
ESTRADIOL ACETATE	Cytochrome P450 2C19
ESTRADIOL ACETATE	Cytochrome P450 2C8
ESTRADIOL ACETATE	Cytochrome P450 2C9
ESTRADIOL BENZOATE	Cytochrome P450 1A2
ESTRADIOL BENZOATE	UDP-glucuronosyltransferase 1-1
ESTRADIOL BENZOATE	Cytochrome P450 3A4
ESTRADIOL BENZOATE	Cytochrome P450 3A5
ESTRADIOL BENZOATE	Cytochrome P450 3A7
ESTRADIOL BENZOATE	Cytochrome P450 1A1
ESTRADIOL BENZOATE	Cytochrome P450 1B1
ESTRADIOL BENZOATE	Cytochrome P450 2C19
ESTRADIOL BENZOATE	Cytochrome P450 2C8
ESTRADIOL BENZOATE	Cytochrome P450 2C9
ESTRADIOL CYPIONATE	Cytochrome P450 1A2
ESTRADIOL CYPIONATE	UDP-glucuronosyltransferase 1-1
ESTRADIOL CYPIONATE	Cytochrome P450 3A4
ESTRADIOL CYPIONATE	Cytochrome P450 3A5
ESTRADIOL CYPIONATE	Cytochrome P450 3A7
ESTRADIOL CYPIONATE	Cytochrome P450 1A1
ESTRADIOL CYPIONATE	Cytochrome P450 1B1
ESTRADIOL CYPIONATE	Cytochrome P450 2C19
ESTRADIOL CYPIONATE	Cytochrome P450 2C8
ESTRADIOL CYPIONATE	Cytochrome P450 2C9
ESTRADIOL DIENANTHATE	Cytochrome P450 1A2
ESTRADIOL DIENANTHATE	UDP-glucuronosyltransferase 1-1
ESTRADIOL DIENANTHATE	Cytochrome P450 3A4
ESTRADIOL DIENANTHATE	Cytochrome P450 3A5
ESTRADIOL DIENANTHATE	Cytochrome P450 3A7
ESTRADIOL DIENANTHATE	Cytochrome P450 1A1
ESTRADIOL DIENANTHATE	Cytochrome P450 1B1
ESTRADIOL DIENANTHATE	Cytochrome P450 2C19
ESTRADIOL DIENANTHATE	Cytochrome P450 2C8
ESTRADIOL DIENANTHATE	Cytochrome P450 2C9
ESTRADIOL VALERATE	Cytochrome P450 1A2
ESTRADIOL VALERATE	UDP-glucuronosyltransferase 1-1
ESTRADIOL VALERATE	Cytochrome P450 3A4
ESTRADIOL VALERATE	Cytochrome P450 3A5
ESTRADIOL VALERATE	Cytochrome P450 3A7
ESTRADIOL VALERATE	Cytochrome P450 1A1
ESTRADIOL VALERATE	Cytochrome P450 1B1
ESTRADIOL VALERATE	Cytochrome P450 2C19
ESTRADIOL VALERATE	Cytochrome P450 2C8
ESTRADIOL VALERATE	Cytochrome P450 2C9
FISH OIL	Cytochrome P450 3A4
1,2-DICHLOROBENZENE	Cytochrome P450 2E1
BLACK COHOSH	Cytochrome P450 3A4
BLACK COHOSH	Cytochrome P450 3A2
BLACK COHOSH	Cytochrome P450 1A2
BLACK COHOSH	Cytochrome P450 2C9
BLACK COHOSH	Cytochrome P450 2D6
NOMEGESTROL ACETATE	Cytochrome P450 3A4
BALOXAVIR MARBOXIL	UDP-glucuronosyltransferase 1-3
BALOXAVIR MARBOXIL	Cytochrome P450 3A4
BALOXAVIR MARBOXIL	Cytochrome P450 2B6
BALOXAVIR MARBOXIL	Cytochrome P450 2C8
LONOCTOCOG ALFA	Prothrombin
LONOCTOCOG ALFA	Vitamin K-dependent protein C
MOROCTOCOG ALFA	Prothrombin
MOROCTOCOG ALFA	Vitamin K-dependent protein C
ALPHA-TOCOPHEROL SUCCINATE	Glutathione S-transferase A2
ALPHA-TOCOPHEROL SUCCINATE	Glutathione S-transferase P
ALPHA-TOCOPHEROL SUCCINATE	Glutathione S-transferase omega-1
ALPHA-TOCOPHEROL SUCCINATE	Glutathione S-transferase Mu 3
ALPHA-TOCOPHEROL SUCCINATE	Glutamate--cysteine ligase catalytic subunit
ALPHA-TOCOPHEROL SUCCINATE	NAD(P)H dehydrogenase [quinone] 1
ALPHA-TOCOPHEROL SUCCINATE	Heme oxygenase 1
ALPHA-TOCOPHEROL SUCCINATE	Superoxide dismutase [Cu-Zn]
D-ALPHA-TOCOPHEROL ACETATE	Glutathione S-transferase A2
D-ALPHA-TOCOPHEROL ACETATE	Glutathione S-transferase P
D-ALPHA-TOCOPHEROL ACETATE	Glutathione S-transferase omega-1
D-ALPHA-TOCOPHEROL ACETATE	Glutathione S-transferase Mu 3
D-ALPHA-TOCOPHEROL ACETATE	Glutamate--cysteine ligase catalytic subunit
D-ALPHA-TOCOPHEROL ACETATE	NAD(P)H dehydrogenase [quinone] 1
D-ALPHA-TOCOPHEROL ACETATE	Heme oxygenase 1
D-ALPHA-TOCOPHEROL ACETATE	Superoxide dismutase [Cu-Zn]
ALPHA-TOCOPHEROL ACETATE	Leukotriene-B(4) omega-hydroxylase 1
ALPHA-TOCOPHEROL ACETATE	Cytochrome P450 3A4
TILDRAKIZUMAB	Cytochrome P450 4A11
CHOLINE SALICYLATE	Choline/ethanolaminephosphotransferase 1
CHOLINE SALICYLATE	Choline/ethanolamine kinase
CHOLINE SALICYLATE	Choline O-acetyltransferase
CHOLINE SALICYLATE	Choline kinase alpha
CHOLINE SALICYLATE	Choline dehydrogenase, mitochondrial
MEDICAL CANNABIS	Cytochrome P450 3A4
MEDICAL CANNABIS	Cytochrome P450 2C19
MEDICAL CANNABIS	Cytochrome P450 1A1
MEDICAL CANNABIS	Cytochrome P450 1A2
MEDICAL CANNABIS	Cytochrome P450 1B1
MEDICAL CANNABIS	Cytochrome P450 2B6
MEDICAL CANNABIS	Cytochrome P450 2C8
MEDICAL CANNABIS	Cytochrome P450 2E1
MEDICAL CANNABIS	Cytochrome P450 2C9
MEDICAL CANNABIS	Cytochrome P450 2D6
MEDICAL CANNABIS	Cytochrome P450 3A5
MEDICAL CANNABIS	UDP-glucuronosyltransferase 2B7
MEDICAL CANNABIS	UDP-glucuronosyltransferase 1-9
MEDICAL CANNABIS	Liver carboxylesterase 1
MEDICAL CANNABIS	Cytochrome P450 3A7
MEDICAL CANNABIS	Arachidonate 5-lipoxygenase
MEDICAL CANNABIS	Arachidonate 15-lipoxygenase
MEDICAL CANNABIS	Cytochrome P450 2J2
MEDICAL CANNABIS	UDP-glucuronosyltransferase 1-7
MEDICAL CANNABIS	UDP-glucuronosyltransferase 1-10
MEDICAL CANNABIS	UDP-glucuronosyltransferase 1-8
MEDICAL CANNABIS	Superoxide dismutase [Cu-Zn]
MEDICAL CANNABIS	Cytochrome P450 2A6
MEDICAL CANNABIS	UDP-glucuronosyltransferase 2B17
5-METHOXY-N,N-DIMETHYLTRYPTAMINE	Cytochrome P450 2D6
NABIXIMOLS	Cytochrome P450 2C9
NABIXIMOLS	Cytochrome P450 2C19
NABIXIMOLS	Cytochrome P450 3A4
NABIXIMOLS	Cytochrome P450 3A5
NABIXIMOLS	Arachidonate 5-lipoxygenase
NABIXIMOLS	Arachidonate 15-lipoxygenase
NABIXIMOLS	Cytochrome P450 2D6
BROMOTHEOPHYLLINE	Cytochrome P450 1A2
FOSNETUPITANT	Cytochrome P450 3A4
CLINAFLOXACIN	Cytochrome P450 1A2
CLINAFLOXACIN	Cytochrome P450 2C19
CLINAFLOXACIN	Cytochrome P450 2D6
CLINAFLOXACIN	Cytochrome P450 2C9
FURAFYLLINE	Cytochrome P450 1A2
TRETAMINE	Cholinesterase
ACETYL SULFISOXAZOLE	Cytochrome P450 2C9
DICHLOROBENZENE	Cytochrome P450 2E1
(S)-WARFARIN	Cytochrome P450 3A4
(S)-WARFARIN	Cytochrome P450 2C8
(S)-WARFARIN	Cytochrome P450 2C9
(S)-WARFARIN	Cytochrome P450 2C18
(S)-WARFARIN	Cytochrome P450 2C19
NS-398	Prostaglandin G/H synthase 2
DEXVERAPAMIL	Cytochrome P450 3A4
EMOPAMIL	Cytochrome P450 3A4
LOMERIZINE	Cytochrome P450 3A4
TETRANDRINE	Cytochrome P450 3A4
DEXNIGULDIPINE	Cytochrome P450 3A4
TENOFOVIR	Nucleoside diphosphate kinase A
TENOFOVIR	Nucleoside diphosphate kinase B
TENOFOVIR	Adenylate kinase isoenzyme 1
TENOFOVIR	Adenylate kinase 2, mitochondrial
8-CHLOROTHEOPHYLLINE	Cytochrome P450 1A2
ARIPIPRAZOLE LAUROXIL	Cytochrome P450 3A4
ARIPIPRAZOLE LAUROXIL	Cytochrome P450 2D6
ARIPIPRAZOLE LAUROXIL	Cytochrome P450 3A5
ARIPIPRAZOLE LAUROXIL	Cytochrome P450 3A7
ECHINACEA	Cytochrome P450 3A4
ZINC ACETATE	Carbonic anhydrase 1
ZINC ACETATE	Carboxypeptidase E
ZINC ACETATE	Alcohol dehydrogenase 1C
ZINC ACETATE	Insulin-degrading enzyme
ZINC ACETATE	Superoxide dismutase [Cu-Zn]
MOMETASONE FUROATE	Cytochrome P450 2C8
MOMETASONE FUROATE	Cytochrome P450 3A4
MOMETASONE FUROATE	Cytochrome P450 3A5
TETRAFERRIC TRICITRATE DECAHYDRATE	Cytochrome b reductase 1
ZINC CHLORIDE	Carboxypeptidase E
ZINC CHLORIDE	Alcohol dehydrogenase 1C
ZINC CHLORIDE	Insulin-degrading enzyme
ZINC CHLORIDE	Superoxide dismutase [Cu-Zn]
ZINC CHLORIDE	Carbonic anhydrase 2
HYDROCORTISONE ACEPONATE	Cytochrome P450 3A4
HYDROCORTISONE ACEPONATE	Cytochrome P450 3A5
HYDROCORTISONE ACEPONATE	Cytochrome P450 3A7
HYDROCORTISONE ACEPONATE	Cytochrome P450 2C8
HYDROCORTISONE ACETATE	Cytochrome P450 3A4
HYDROCORTISONE ACETATE	Cytochrome P450 3A5
HYDROCORTISONE ACETATE	Cytochrome P450 3A7
HYDROCORTISONE ACETATE	Cytochrome P450 11B1, mitochondrial
HYDROCORTISONE ACETATE	Cytochrome P450 11B2, mitochondrial
HYDROCORTISONE ACETATE	Cytochrome P450 2C8
HYDROCORTISONE BUTYRATE	Cytochrome P450 3A4
HYDROCORTISONE BUTYRATE	Cytochrome P450 3A5
HYDROCORTISONE BUTYRATE	Cytochrome P450 3A7
HYDROCORTISONE BUTYRATE	Cytochrome P450 11B1, mitochondrial
HYDROCORTISONE BUTYRATE	Cytochrome P450 11B2, mitochondrial
HYDROCORTISONE BUTYRATE	Cytochrome P450 2C8
HYDROCORTISONE CYPIONATE	Cytochrome P450 3A4
HYDROCORTISONE CYPIONATE	Cytochrome P450 3A5
HYDROCORTISONE CYPIONATE	Cytochrome P450 3A7
HYDROCORTISONE CYPIONATE	Cytochrome P450 2C8
HYDROCORTISONE PHOSPHATE	Cytochrome P450 3A4
HYDROCORTISONE PHOSPHATE	Cytochrome P450 3A5
HYDROCORTISONE PHOSPHATE	Cytochrome P450 3A7
HYDROCORTISONE PHOSPHATE	Cytochrome P450 2C8
HYDROCORTISONE PROBUTATE	Cytochrome P450 3A4
HYDROCORTISONE PROBUTATE	Cytochrome P450 3A5
HYDROCORTISONE PROBUTATE	Cytochrome P450 3A7
HYDROCORTISONE PROBUTATE	Cytochrome P450 11B1, mitochondrial
HYDROCORTISONE PROBUTATE	Cytochrome P450 11B2, mitochondrial
HYDROCORTISONE PROBUTATE	Cytochrome P450 2C8
HYDROCORTISONE VALERATE	Cytochrome P450 3A4
HYDROCORTISONE VALERATE	Cytochrome P450 3A5
HYDROCORTISONE VALERATE	Cytochrome P450 3A7
HYDROCORTISONE VALERATE	Cytochrome P450 11B1, mitochondrial
HYDROCORTISONE VALERATE	Cytochrome P450 11B2, mitochondrial
HYDROCORTISONE VALERATE	Cytochrome P450 2C8
HYDROCORTISONE SUCCINATE	Cytochrome P450 3A4
HYDROCORTISONE SUCCINATE	Cytochrome P450 2C8
HYDROCORTISONE SUCCINATE	Cytochrome P450 11B1, mitochondrial
HYDROCORTISONE SUCCINATE	Cytochrome P450 11B2, mitochondrial
ZINC SULFATE, UNSPECIFIED FORM	Carboxypeptidase E
ZINC SULFATE, UNSPECIFIED FORM	Alcohol dehydrogenase 1C
ZINC SULFATE, UNSPECIFIED FORM	Insulin-degrading enzyme
ZINC SULFATE, UNSPECIFIED FORM	Superoxide dismutase [Cu-Zn]
ZINC SULFATE, UNSPECIFIED FORM	Carbonic anhydrase 2
IVOSIDENIB	Cytochrome P450 3A4
IVOSIDENIB	Cytochrome P450 2B6
IVOSIDENIB	Cytochrome P450 2C9
IVOSIDENIB	Cytochrome P450 2C8
TEDIZOLID	Amine oxidase [flavin-containing] A
TEDIZOLID	Amine oxidase [flavin-containing] B
HYDROXYPROGESTERONE	Cytochrome P450 3A4
ESLICARBAZEPINE	UDP-glucuronosyltransferase 1-1
ESLICARBAZEPINE	Cytochrome P450 2C19
ESLICARBAZEPINE	Cytochrome P450 3A4
SEGESTERONE ACETATE	Cytochrome P450 3A4
EDETATE CALCIUM DISODIUM ANHYDROUS	Adenosine deaminase
EDETATE CALCIUM DISODIUM ANHYDROUS	Serum paraoxonase/lactonase 3
EDETATE CALCIUM DISODIUM ANHYDROUS	Cytochrome P450 19A1
EDETATE CALCIUM DISODIUM ANHYDROUS	Cytochrome P450 3A4
EDETATE CALCIUM DISODIUM ANHYDROUS	Serum paraoxonase/arylesterase 1
EDETATE DISODIUM ANHYDROUS	Adenosine deaminase
EDETATE DISODIUM ANHYDROUS	Serum paraoxonase/lactonase 3
EDETATE DISODIUM ANHYDROUS	Cytochrome P450 19A1
EDETATE DISODIUM ANHYDROUS	Cytochrome P450 3A4
EDETATE DISODIUM ANHYDROUS	Serum paraoxonase/arylesterase 1
PREDNISOLONE PHOSPHATE	Cytochrome P450 3A4
PREDNISOLONE PHOSPHATE	Cytochrome P450 3A5
PREDNISOLONE PHOSPHATE	Cytochrome P450 3A Subfamily
PREDNISOLONE PHOSPHATE	Cytochrome P450 2A6
PREDNISOLONE PHOSPHATE	Cytochrome P450 1B1
PREDNISOLONE PHOSPHATE	Cytochrome P450 2B6
PREDNISOLONE PHOSPHATE	Cytochrome P450 2C8
PREDNISOLONE PHOSPHATE	Cytochrome P450 2C9
PREDNISOLONE PHOSPHATE	Cytochrome P450 2C19
PREDNISOLONE PHOSPHATE	Corticosteroid 11-beta-dehydrogenase isozyme 2
PREDNISOLONE PHOSPHATE	Corticosteroid 11-beta-dehydrogenase isozyme 1
PREDNISOLONE HEMISUCCINATE	Cytochrome P450 3A4
PREDNISOLONE HEMISUCCINATE	Cytochrome P450 3A5
FLUPREDNIDENE ACETATE	Cytochrome P450 3A4
FLUPREDNIDENE ACETATE	Cytochrome P450 3A5
CURCUMIN SULFATE	Cytochrome P450 2C19
CURCUMIN SULFATE	Cytochrome P450 2B6
CURCUMIN SULFATE	UDP-glucuronosyltransferases (UGTs)
CURCUMIN SULFATE	Cytochrome P450 2C9
CURCUMIN SULFATE	Cytochrome P450 3A4
CURCUMIN SULFATE	Cytochrome P450 3A5
CURCUMIN SULFATE	Cytochrome P450 2D6
CURCUMIN SULFATE	Cytochrome P450 1A2
